Node{identificator='77_30_59', x='956', y='715', raw='4', id='10000', cor='-15267288', connected='96_28_22', minorisWay=''}
Node{identificator='76_32_49', x='-533', y='1104', raw='4', id='2641.8938', cor='-4252688', connected='85_47_17', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62 71_80_98 69_60_40 77_24_55 27_65_49 89_88_75 94_90_72'}
Node{identificator='94_90_72', x='-529', y='1125', raw='4', id='2620.5164', cor='-7731236', connected='76_32_49', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62 71_80_98 69_60_40 77_24_55 27_65_49 89_88_75'}
Node{identificator='89_88_75', x='-523', y='1146', raw='4', id='2598.676', cor='-7733463', connected='94_90_72', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62 71_80_98 69_60_40 77_24_55 27_65_49'}
Node{identificator='27_65_49', x='-518', y='1165', raw='4', id='2579.029', cor='-6601729', connected='89_88_75', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62 71_80_98 69_60_40 77_24_55'}
Node{identificator='77_24_55', x='-517', y='1188', raw='4', id='2556.0073', cor='-11320721', connected='27_65_49', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62 71_80_98 69_60_40'}
Node{identificator='71_80_98', x='-514', y='1249', raw='4', id='2494.8625', cor='-2604074', connected='69_60_40', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62'}
Node{identificator='69_60_40', x='-514', y='1219', raw='4', id='2524.8625', cor='-3582899', connected='77_24_55', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29 94_35_62 71_80_98'}
Node{identificator='94_35_62', x='-513', y='1282', raw='4', id='2461.8474', cor='-16724678', connected='71_80_98', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 73_80_23 80_95_10 75_42_80 73_10_13 12_55_66 79_53_16 52_32_29'}
Node{identificator='45_61_69', x='-491', y='1513', raw='4', id='2225.2407', cor='-14798281', connected='91_15_73', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83'}
Node{identificator='91_15_73', x='-497', y='1515', raw='4', id='2231.5652', cor='-5522541', connected='19_29_69', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69'}
Node{identificator='19_29_69', x='-499', y='1530', raw='4', id='2246.698', cor='-2149835', connected='59_51_60', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73'}
Node{identificator='59_51_60', x='-498', y='1556', raw='4', id='2272.7173', cor='-6471946', connected='15_17_60', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69'}
Node{identificator='15_17_60', x='-502', y='1563', raw='4', id='2280.7795', cor='-2120842', connected='40_29_79', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60'}
Node{identificator='40_29_79', x='-517', y='1569', raw='4', id='2296.935', cor='-4243432', connected='50_88_15', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60'}
Node{identificator='50_88_15', x='-597', y='1551', raw='4', id='2378.935', cor='-8716659', connected='27_95_76', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79'}
Node{identificator='27_95_76', x='-790', y='1497', raw='4', id='2579.3472', cor='-10307007', connected='43_38_36 55_73_67', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15'}
Node{identificator='43_38_36', x='-798', y='1496', raw='4', id='2587.4094', cor='-950498', connected='86_87_82', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76'}
Node{identificator='86_87_82', x='-928', y='1457', raw='4', id='2723.1333', cor='-601166', connected='57_36_70', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36'}
Node{identificator='57_36_70', x='-930', y='1450', raw='4', id='2730.4133', cor='-16295471', connected='48_67_72', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82'}
Node{identificator='48_67_72', x='-937', y='1445', raw='4', id='2739.0156', cor='-6205148', connected='61_15_87', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70'}
Node{identificator='61_15_87', x='-951', y='1450', raw='4', id='2753.8816', cor='-7620784', connected='82_17_55', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72'}
Node{identificator='82_17_55', x='-969', y='1443', raw='4', id='2773.1948', cor='-16534027', connected='55_11_44', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87'}
Node{identificator='55_11_44', x='-993', y='1432', raw='4', id='2799.5957', cor='-1823330', connected='78_23_60', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55'}
Node{identificator='78_23_60', x='-1004', y='1418', raw='4', id='2817.4001', cor='-5711644', connected='42_80_58', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44'}
Node{identificator='42_80_58', x='-1028', y='1316', raw='4', id='2922.1855', cor='-13206014', connected='26_12_40 54_93_57', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60'}
Node{identificator='54_93_57', x='-1034', y='1299', raw='4', id='2940.2134', cor='-10394566', connected='62_36_82', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58'}
Node{identificator='62_36_82', x='-1044', y='1272', raw='4', id='2969.0059', cor='-13879171', connected='19_47_22 73_31_19', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57'}
Node{identificator='19_47_22', x='-1050', y='1258', raw='4', id='2984.2373', cor='-8759083', connected='53_72_86 62_36_82', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82'}
Node{identificator='53_72_86', x='-1080', y='1226', raw='4', id='3028.1008', cor='-6855293', connected='23_15_76 19_47_22', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 19_47_22'}
Node{identificator='23_15_76', x='-1079', y='1187', raw='4', id='3067.1138', cor='-12764136', connected='30_63_22 53_72_86', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 19_47_22 53_72_86'}
Node{identificator='30_63_22', x='-1074', y='1161', raw='4', id='3093.59', cor='-5478805', connected='37_97_55 23_15_76', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 19_47_22 53_72_86 23_15_76'}
Node{identificator='37_97_55', x='-1073', y='1142', raw='4', id='3112.6165', cor='-10026975', connected='35_84_82 30_63_22', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 19_47_22 53_72_86 23_15_76 30_63_22'}
Node{identificator='68_49_39', x='-1008', y='1155', raw='4', id='3178.905', cor='-6929984', connected='77_46_31 35_84_82', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58 54_93_57 62_36_82 19_47_22 53_72_86 23_15_76 30_63_22 37_97_55 35_84_82'}
Node{identificator='26_12_40', x='-1002', y='1290', raw='4', id='2958.955', cor='-7287310', connected='76_45_31', minorisWay='77_30_59 96_28_22 79_37_52 97_89_70 11_66_37 41_91_66 45_54_53 63_45_13 69_19_11 58_53_38 84_66_82 33_35_60 94_47_11 38_53_97 82_11_85 48_76_24 29_69_38 51_57_63 81_36_82 91_27_93 76_40_66 45_22_31 83_37_37 30_71_81 87_79_62 92_38_77 62_39_17 56_44_88 91_41_26 80_47_10 95_18_35 91_33_13 96_67_91 11_21_95 21_42_81 30_77_15 87_94_30 86_57_44 70_14_65 66_40_11 15_52_29 31_91_70 49_34_83 70_88_15 96_50_71 21_31_83 45_61_69 91_15_73 19_29_69 59_51_60 15_17_60 40_29_79 50_88_15 27_95_76 43_38_36 86_87_82 57_36_70 48_67_72 61_15_87 82_17_55 55_11_44 78_23_60 42_80_58'}
